#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.8884018465806474)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
53	53.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.16780558130726192,0.09649127226846703	1.5188695444035005E-4,1.6761588982551479E-4	
54	54.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.16081290581201452,0.09112093911766574	2.7509569773226383E-4,3.4469130910889934E-4	
55	55.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.15375036479808932,0.08583814654744484	3.4496121641000577E-4,4.322318896892996E-4	
56	56.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.14668782378416412,0.08055535397722396	6.986551867779744E-5,8.754058058041414E-5	
57	57.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.1394336013046091,0.07554639019675415	1.916814656298116E-4,2.7382878975107383E-4	
58	58.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.13205255484522282,0.07071860228946802	3.185054454610814E-4,4.550046629347576E-4	
59	59.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.12467150838583653,0.06589081438218194	1.2682397983128368E-4,1.811758731837393E-4	
60	60.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.11729046192645022,0.06106302647489585	2.7755575615628914E-17,5.551115123125783E-17	
61	61.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.10969238395905166,0.056591340032954386	2.1703150801226367E-4,3.561014653446423E-4	
62	62.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.10201866237342981,0.052243768303848845	2.9267512623554204E-4,4.8021617818055223E-4	
63	63.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.09434494078780797,0.047896196574743304	7.564361822330612E-5,1.241147128359238E-4	
64	64.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.0866712192021861,0.04354862484563775	5.551115123125783E-17,1.3877787807814457E-17	
65	65.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.07899749761656424,0.03920105311653221	6.938893903907228E-17,2.7755575615628914E-17	
66	66.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.07122051636335672,0.03504876695290157	1.0325966758570337E-4,1.9528556547492026E-4	
67	67.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.06330712565631712,0.031154459513690308	2.3966912141774876E-4,4.532642898942771E-4	
68	68.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.055393734949277545,0.027260152074479044	1.364094538321009E-4,2.579787244193707E-4	
69	69.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.04748034424223796,0.02336584463526779	4.163336342344337E-17,1.0408340855860843E-17	
70	70.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.03956695353519837,0.019471537196056526	2.0816681711721685E-17,2.0816681711721685E-17	
71	71.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.03165356282815872,0.015577229756845234	6.245004513516506E-17,3.8163916471489756E-17	
72	72.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.023740172121119077,0.011682922317633945	6.245004513516506E-17,3.122502256758253E-17	
73	73.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.015826781414079432,0.00778861487842265	1.0408340855860843E-17,1.0408340855860843E-17	
74	74.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.007913390707039785,0.00389430743921136	5.204170427930421E-18,1.2576745200831851E-17	
75	75.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-1.4055755037025574E-16,7.100856174886236E-17	3.469446951953614E-18,6.5052130349130266E-18	
76	76.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.007913390707039539,-0.0038943074392112005	3.642919299551295E-17,1.8214596497756474E-17	
77	77.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.0158267814140792,-0.007788614878422461	5.377642775528102E-17,2.862293735361732E-17	
