97	97.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.1632878902174095,-0.10395356487491433	7.373860749967931E-5,8.430398396618022E-5	
98	98.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.16974116536581496,-0.10996543835764251	3.6408460454837033E-4,4.1625118380887727E-4	
99	99.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.17619444051422045,-0.11597731184037072	2.903459970487188E-4,3.3194719984276644E-4	
100	100.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.18248843121269004,-0.12214978793036271	1.5928444993593138E-4,1.6060260726381836E-4	
101	101.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.18855328360159926,-0.12855329856235986	3.884227594962708E-4,3.9163714926894466E-4	
102	102.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.19461813599050842,-0.13495680919435696	2.291383095604227E-4,2.3103454200520956E-4	
103	103.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2003148203230177,-0.14168783541608004	3.681680563999423E-4,3.275155897260462E-4	
104	104.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.20596835731563584,-0.14845724472461327	4.113153962910232E-4,3.6589867653613606E-4	
105	105.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.21136857733948983,-0.1554251501761012	2.9646430865529205E-4,2.3687922976484144E-4	
106	106.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.21658951615890396,-0.16253353823228475	4.3259817320401295E-4,3.389787476503203E-4	
107	107.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.22161346475248966,-0.1697773830361266	3.762714302682768E-4,2.7593935235392664E-4	
108	108.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.22638223557246226,-0.17719669619705566	4.5216799944153285E-4,3.109251047455075E-4	
109	109.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2309564371968722,-0.18473269070996423	4.497469691757683E-4,2.9214970906671356E-4	
110	110.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.23525526049059686,-0.19243382706784598	4.6994752624793246E-4,2.8182319695269076E-4	
111	111.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.23931206422051662,-0.20026037556204287	5.173978944901791E-4,2.905539812883273E-4	
112	112.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.24312501323219884,-0.20821328715137102	4.858742820424422E-4,2.5177523144639946E-4	
113	113.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.246602517032377,-0.21631442378137833	5.792999297415946E-4,2.7458813581041075E-4	
114	114.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2499155693744458,-0.22448822749152889	4.998966696134199E-4,2.2089212082240794E-4	
115	115.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.25275774770455495,-0.23283612589517635	6.353254700690314E-4,2.4676177364016394E-4	
116	116.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2554367365969541,-0.24123595604942089	6.340634496696529E-4,2.260264440939741E-4	
117	117.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2577157495865061,-0.2497561369575243	5.631653405571146E-4,1.7228250445594506E-4	
118	118.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2596739818983685,-0.25835159200948965	7.207565805367744E-4,1.956248977208197E-4	
119	119.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2614086508789856,-0.2669985963646325	5.443440089348828E-4,1.2682344703945914E-4	
120	120.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.26262129121350697,-0.27573455002364705	7.455919773410313E-4,1.404986070491776E-4	
121	121.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.26356798302021156,-0.28449910166612036	7.879771739125463E-4,1.1754728733043285E-4	
122	122.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2642403791588059,-0.2932931488769421	5.402441959270199E-4,5.8093551807192334E-5	
123	123.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.26437183075714255,-0.3021118452657881	8.152402083679289E-4,5.41447463727196E-5	
124	124.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.26421012141437605,-0.3109259337580552	8.34105481360814E-4,2.9257074603217248E-5	
125	125.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2637382800942828,-0.31973137769864396	6.032929184299207E-4,1.3252448257283778E-5	
126	126.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.26278615551918866,-0.328499549783341	7.904152323276459E-4,4.5916407570067985E-5	
127	127.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2614525164444693,-0.33721440435350963	8.617977546260813E-4,9.058937042011328E-5	
128	128.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2597849846179385,-0.34587126542642643	7.15407251436706E-4,1.1131101178024627E-4	
129	129.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2577668739505267,-0.3544569868432579	6.84471592692415E-4,1.2913315333717978E-4	
130	130.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.25523283545767333,-0.3629046318559581	8.665066663225418E-4,2.0921606021656602E-4	
131	131.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.25235511239697506,-0.3712377368497679	8.596123932865241E-4,2.5261642302165654E-4	
132	132.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.24912821097079646,-0.37944190157459745	6.928629333252112E-4,2.4348028787068987E-4	
133	133.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2455483302282136,-0.38750144748708004	7.021576818845854E-4,2.735590813272015E-4	
134	134.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.24150948138281225,-0.3953420522416483	8.119474192227472E-4,3.635599702612735E-4	
135	135.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.23710335982126773,-0.4029790399216276	8.262408189616544E-4,4.225582325033117E-4	
136	136.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.23235895021562555,-0.4104090843511441	7.055607602408365E-4,4.1056032505176754E-4	
137	137.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2272793046186412,-0.4176152020215333	6.735240354398264E-4,4.308700095900786E-4	
138	138.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2218691361259171,-0.42458012800753187	6.657588870819242E-4,4.651184435179312E-4	
139	139.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.2160546297869981,-0.431211786845864	7.348607419346564E-4,5.744588320570898E-4	
140	140.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.20992704449910912,-0.43755159584316056	7.174167951648769E-4,6.251169887019903E-4	
141	141.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.20350642038526845,-0.4435924910645359	6.061177749216717E-4,5.907636169567576E-4	
142	142.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.1968035396370123,-0.44931893126340056	5.752954603671645E-4,6.133687984319347E-4	
143	143.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.18983055337543978,-0.45471587114984846	5.523621477318552E-4,6.439553349274485E-4	
144	144.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.18258760759077905,-0.45974847676461933	5.4006503640458E-4,6.938345840937776E-4	
145	145.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.17506517817487804,-0.46435151379031087	5.494431543284772E-4,7.939028607563681E-4	
146	146.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.16732868119435898,-0.46858012910859764	4.935511958583383E-4,8.039902964840917E-4	
147	147.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.15939477891789147,-0.47242328118250493	4.11472860566503E-4,7.59884951784251E-4	
148	148.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.1512810049120285,-0.4758709671895941	3.7727702534390284E-4,7.80929311197609E-4	
149	149.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.14300564129404322,-0.4789143075176882	3.4146134151777363E-4,7.998117458131726E-4	
150	150.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.13458758949765362,-0.48154561648218847	3.0427779052663584E-4,8.163770425889116E-4	
151	151.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.12602511983646583,-0.48366020774638036	2.871060432025063E-4,9.287490639022233E-4	
152	152.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.117371031099154,-0.48534849430061483	2.3603694092222405E-4,9.430224102657814E-4	
153	153.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.10864547057987577,-0.48660724806768374	1.6309085809045054E-4,8.558374971229799E-4	
154	154.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.09986867503001301,-0.4874345829887557	1.2270681255092952E-4,8.609516331625211E-4	
155	155.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.09106082348575636,-0.4878299615591991	8.229102497840646E-5,8.633751966254932E-4	
156	156.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.08224188849891448,-0.48779418621919074	4.213943697913003E-5,8.631102610803243E-4	
157	157.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.07343921407431815,-0.4872461844966427	2.7344004830801016E-5,9.433802929914581E-4	
158	158.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.06467847896976289,-0.4862466756323355	5.8199882286627536E-5,9.637335242988487E-4	
159	159.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.055977868748916734,-0.48482537008410864	1.0206420375016845E-4,8.73303825678795E-4	
160	160.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.04735557439677249,-0.48298883280110805	1.3844075241101206E-4,8.370284186933752E-4	
161	161.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.038828873484976496,-0.4807447625831035	1.7390930905016727E-4,8.227646697777091E-4	
162	162.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.030418564623781116,-0.4780888093130598	2.1198549094886623E-4,8.194159870431039E-4	
163	163.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.0221812082667931,-0.4749382415296136	2.893445548079743E-4,9.064975654416441E-4	
164	164.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.014101425362080726,-0.47141006360281135	3.305259564830073E-4,8.72224656758569E-4	
165	165.0,0.07715167498104596,0.0,0.0,1.8433328248235497	0.006192197555208134,-0.4675165949398206	3.281285501154259E-4,7.429008795445391E-4	
166	166.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.0015350597574899404,-0.4632707755297873	3.5252559201429893E-4,7.176414832310574E-4	
167	167.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.009053837531487755,-0.45866042156305176	3.9045003287477634E-4,7.168853037448075E-4	
168	168.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.01629367324792767,-0.4536248873068391	4.8742159625816007E-4,7.897148461793457E-4	
169	169.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.023306662111832698,-0.4482826781344876	5.057889100927859E-4,7.318552056159722E-4	
170	170.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.03008792525706096,-0.4426491713219328	4.5857257121165174E-4,5.979725563420857E-4	
171	171.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.036634694122977735,-0.4367395287980467	4.662199979882549E-4,5.674333515346408E-4	
172	172.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.04281188847488798,-0.4304443200761627	6.040687933180147E-4,6.617019093292376E-4	
173	173.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.04872619108513229,-0.42390651228893483	6.32466255672464E-4,6.281652633416956E-4	
174	174.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.05438505402523235,-0.41714599799000973	5.18331411810187E-4,4.6530557704110853E-4	
175	175.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.0597453320353244,-0.41014208461476875	5.540246001522614E-4,4.661055880131326E-4	
176	176.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.06471424963381486,-0.402857282961902	6.899453416095991E-4,5.242873539416659E-4	
177	177.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.06942245868318156,-0.39540429205834404	6.520689607253521E-4,4.490775283169657E-4	
178	178.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.07388237801039238,-0.3877953627567851	5.089982712796412E-4,3.2412764869216293E-4	
179	179.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.07786696125195001,-0.37992704150607	7.236258078090613E-4,4.153303471571834E-4	
180	180.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.08160170428529408,-0.37194172464664915	7.251762938667583E-4,3.7638755786190137E-4	
181	181.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.08509421004226662,-0.3638429724927138	4.920774845850878E-4,2.3043090322022453E-4	
182	182.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.08809421613299939,-0.3555496182710652	7.347369426112943E-4,3.0803736222778655E-4	
183	183.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.09087632826966227,-0.3471844300845024	7.103936203096683E-4,2.664360326274373E-4	
184	184.0,0.07715167498104596,0.0,0.0,1.8433328248235497	-0.09334511605784174,-0.3387172894945339	5.312183025533018E-4,1.737863683198837E-4	
